bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
2250,The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,4.24,743250974,9780740000000.0,eng,192,1874,114,01/06/2004,Simon  Schuster
2253,Daily Reflections For Highly Effective People: Living the 7 Habits of Highly Successful People Every Day,Stephen R. Covey,3.9,671887173,9780670000000.0,eng,384,336,26,3/21/1994,Simon  Schuster
2255,Way of the Peaceful Warrior: A Book That Changes Lives,Dan Millman,4.14,1932073205,9781930000000.0,en-US,240,39947,1622,4/13/2006,HJ Kramer
2257,Secret of the Peaceful Warrior,Dan Millman/Robert D. San Souci/T. Taylor Bruce,4.15,915811235,9780920000000.0,en-US,32,156,13,12/28/1992,HJ Kramer
2265,It's Not about the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,3.72,425179613,9780430000000.0,eng,294,35050,1833,09/01/2001,Berkley Publishing Group
2267,23 Days in July: Inside the Tour de France and Lance Armstrong's Record-Breaking Victory,John Wilcockson/Graham   Watson,3.67,306814552,9780310000000.0,eng,344,360,26,6/15/2005,Da Capo Press
2279,Truman,David McCullough,4.12,671869205,9780670000000.0,eng,1120,71764,1937,6/14/1993,Simon  Schuster
2281,The Complete Stories of Truman Capote,Truman Capote/Reynolds Price,4.2,140009691X,9781400000000.0,eng,320,3993,217,9/13/2005,Vintage
2282,Breakfast at Tiffany's: A Short Novel and Three Stories,Truman Capote,3.89,067960085X,9780680000000.0,eng,162,5658,699,1/13/1994,Modern Library
2283,Murder at The Washington Tribune (Capital Crimes  #21),Margaret Truman,3.58,345478207,9780350000000.0,eng,384,585,78,10/31/2006,Ballantine Books
2285,Murder at Ford's Theatre (Capital Crimes  #19),Margaret Truman,3.74,449007383,9780450000000.0,en-US,376,623,68,9/30/2003,Fawcett
2287,Other Voices  Other Rooms,Truman Capote,3.8,679745645,9780680000000.0,eng,232,10635,656,02/01/1994,Vintage
2289,In Cold Blood,Truman Capote/Scott Brick,4.07,073933364X,9780740000000.0,eng,15,563,133,01/03/2006,Random House Audio
2296,Emergence: The Connected Lives of Ants  Brains  Cities  and Software,Steven Johnson,3.96,684868768,9780680000000.0,en-US,288,2769,200,09/10/2002,Scribner
2299,Emergence: Labeled Autistic,Temple Grandin/Margaret M. Scariano,4.07,446671827,9780450000000.0,en-GB,200,1827,154,09/01/1996,Grand Central Publishing
2304,The Emergence of Life on Earth: A Historical and Scientific Overview,Iris Fry,4.02,813527406,9780810000000.0,eng,344,48,5,02/01/2000,Rutgers University Press
2305,The Ghost Stories of Edith Wharton,Edith Wharton/Laszlo Kubinyi,3.89,684842572,9780680000000.0,eng,303,2842,182,10/10/1997,Scribner
2306,The House of Mirth / The Reef / The Custom of the Country / The Age of Innocence,Edith Wharton/R.W.B. Lewis,4.3,940450313,9780940000000.0,eng,1328,446,29,05/12/1986,Library of America
2307,Collected Stories  1911-1937,Edith Wharton/Maureen Howard,4.25,1883011949,9781880000000.0,eng,848,55,9,1/29/2001,Library of America
2309,Novellas and Other Writings: Madame de Treymes / Ethan Frome / Summer / Old New York / The Mother’s Recompense / A Backward Glance,Edith Wharton/Cynthia Griffin Wolff,4.22,940450534,9780940000000.0,eng,1137,67,9,04/01/1990,Library of America
2314,The House of Mirth,Edith Wharton,3.95,486420493,9780490000000.0,eng,272,749,62,08/06/2002,Dover Publications
2315,Below the Root,Zilpha Keatley Snyder/Alton Raible,4.08,689304579,9780690000000.0,eng,231,41,9,01/01/1975,Atheneum Books
2319,The Witches of Worm,Zilpha Keatley Snyder,3.69,440802504,9780440000000.0,eng,183,40,12,05/01/1991,Dell Yearling
2322,The Deeper Meaning of Liff,Douglas Adams/John Lloyd,3.93,307236013,9780310000000.0,eng,192,3986,85,4/19/2005,Three Rivers Press
2326,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),Douglas Adams,3.98,1597770078,9781600000000.0,eng,6,58,15,9/30/2005,Phoenix Audio
2327,The Letters of J.R.R. Tolkien,J.R.R. Tolkien/Humphrey Carpenter/Christopher Tolkien,4.15,618056998,9780620000000.0,eng,502,4689,171,06/06/2000,Mariner Books
2329,The History of the Lord of the Rings (The History of Middle-earth #6-9),J.R.R. Tolkien/Christopher Tolkien,4.38,618083553,9780620000000.0,en-US,1680,237,3,09/01/2000,Mariner Books
2330,The Languages of Tolkien's Middle-Earth,Ruth S. Noel/J.R.R. Tolkien,3.98,395291305,9780400000000.0,eng,207,4685,74,5/28/1980,Houghton Mifflin Company
2331,The Lord of the Rings- 3 volumes set (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,618574999,9780620000000.0,en-US,1438,232,9,06/01/2005,Mariner Books
2333,Farmer Giles of Ham,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond,3.85,618009361,9780620000000.0,eng,127,5526,225,11/15/1999,Houghton Mifflin Harcourt
2336,Tandia,Bryce Courtenay,4.05,140272925,9780140000000.0,eng,905,8461,369,8/31/1998,Penguin Books Australia Ltd.
2338,Matthew Flinders' Cat,Bryce Courtenay,3.8,670910619,9780670000000.0,eng,611,2737,161,12/31/2002,Viking
2343,Solomon's Song (The Potato Factory  #3),Bryce Courtenay,4.01,140271570,9780140000000.0,eng,671,3920,132,8/31/2001,Penguin Books Australia Ltd.
2348,An Introduction to Old Norse,E.V. Gordon/A.R. Taylor,4.1,198111843,9780200000000.0,eng,412,104,7,7/23/1981,Oxford University Press
2353,Cold Counsel: Women in Old Norse Literature and Myth,Sarah M.  Anderson/Karen Swenson,3.68,815319665,9780820000000.0,eng,320,19,2,12/21/2002,Routledge
2367,Brave Companions: Portraits in History,David McCullough,3.98,671792768,9780670000000.0,eng,240,3460,482,11/01/1992,Simon Schuster
2368,Mornings on Horseback: The Story of an Extraordinary Family  a Vanished Way of Life  and the Unique Child Who Became Theodore Roosevelt,David McCullough,4.12,671447548,9780670000000.0,eng,445,23064,1191,05/12/1982,Simon  Schuster
2370,John Adams,David McCullough,4.06,684813637,9780680000000.0,en-US,752,1852,285,05/01/2001,Simon & Schuster
2371,The Johnstown Flood,David McCullough,4.11,844662925,9780840000000.0,eng,302,14739,1199,01/01/1990,Peter Smith Publisher
2372,The Path Between the Seas: The Creation of the Panama Canal  1870-1914,David McCullough,4.2,743262131,9780740000000.0,eng,697,12178,1042,06/01/2004,Simon  Schuster
2373,The Bone Collector (Lincoln Rhyme  #1),Jeffery Deaver,4.19,451188454,9780450000000.0,eng,528,140014,1753,04/01/1998,Signet Book
2375,The Bone Collector's Son,Paul Yee,3.27,761452427,9780760000000.0,eng,137,117,19,01/01/2004,Two Lions
2378,El Coleccionista De Huesos (Lincoln Rhyme  #1),Jeffery Deaver,4.19,8466305130,9788470000000.0,spa,640,26,2,06/01/2003,Punto de Lectura
2386,Moby Dick,Herman Melville/William Hootkins,3.5,9626343583,9789630000000.0,eng,25,67,17,09/01/2005,Naxos Audiobooks
2388,Moby-Dick,Jan Needle/Patrick Benson/Herman Melville,3.71,763630187,9780760000000.0,eng,192,161,16,09/12/2006,Candlewick Press
2389,Moby Dick,Herman Melville/William Hootkins,3.5,143058096,9780140000000.0,eng,6,8858,885,6/16/2005,Penguin Audio
2390,Moby-Dick,Herman Melville/Carl F. Hovde,3.5,1593080182,9781590000000.0,eng,707,1260,207,04/01/2003,Barnes  Noble Classics
2400,Herman Melville's Moby-Dick: A Routledge Study Guide and Sourcebook,Michael J. Davey/Duncan Wu,3.61,415247713,9780420000000.0,eng,208,50,7,9/18/2003,Routledge
2404,Moby Dick: or The White Whale (Oxford Illustrated Classics),Geraldine McCaughrean/Victor G. Ambrus/Herman Melville,3.82,192781537,9780190000000.0,eng,104,39,5,4/16/1998,Oxford University Press  USA
2407,Melville's Moby Dick: An American Nekyia (Studies in Jungian Psychology by Jungian Analysts),Edward F. Edinger,3.93,919123708,9780920000000.0,eng,156,23,4,4/30/2004,Inner City Books
2409,Moby Dick: Or  the White Whale (Oxford Illustrated Classics Series),Geraldine McCaughrean/Victor G. Ambrus/Herman Melville,3.82,019274156X,9780190000000.0,eng,102,6,0,04/03/1997,Oxford University Press  USA
2411,Melville and the politics of identity: From *King Lear* to *Moby-Dick*,Julian Markels,3.33,252063023,9780250000000.0,eng,164,0,0,07/01/1993,University of Illinois Press
2412,"Unpainted to the Last: ""Moby Dick"" and Twentieth-century American Art",Elizabeth A. Schultz,4.28,700607420,9780700000000.0,eng,400,16,1,10/20/1995,University Press of Kansas
2423,Double Tap (Paul Madriani  #8),Steve Martini,3.92,515139734,9780520000000.0,en-US,401,2790,159,12/27/2005,Jove Books
2430,The List,Steve Martini,3.96,515121495,9780520000000.0,eng,451,12534,141,12/01/1997,Jove
2442,Witches Abroad (Discworld  #12; Witches #3),Terry Pratchett,4.22,61020613,9780060000000.0,eng,374,58408,1272,7/30/2002,HarperTorch
2443,The Innocents Abroad,Mark Twain/Grover Gardner,3.86,812967054,9780810000000.0,eng,560,8879,693,02/11/2003,Modern Library
2445,Teaching English Abroad,Susan  Griffith,3.57,1854583522,9781850000000.0,eng,576,38,6,01/01/2007,Vacation Work Publications
2452,Theocritus: Select Poems: Select Poems,Theocritus/Kenneth James Dover,3.0,862921473,9780860000000.0,grc,395,1,1,06/01/1991,Bristol Classical Press
2473,The Shield. Catalogue of Women. Other Fragments. (Hesiod II),Hesiod/Glenn W. Most,4.03,674996232,9780670000000.0,eng,434,33,1,03/01/2007,Harvard University Press
2486,Death and the King's Horseman,Wole Soyinka/Simon Gikandi,3.76,393977617,9780390000000.0,en-US,254,259,30,11/05/2002,W. W. Norton & Company
2494,The Time Machine,H.G. Wells/Patrick Parrinder/Steven McLean/Marina Warner,3.89,141439971,9780140000000.0,eng,104,3094,301,3/31/2005,Penguin Books Ltd
2495,The Time Machine,H.G. Wells/Cynthia Brantley Johnson/Benjamin Beard,3.89,743487737,9780740000000.0,eng,150,372,36,07/01/2004,Simon  Schuster
2499,The Ultimate Time Machine: A Remote Viewer's Perception of Time & Predictions for the New Millennium,Joseph McMoneagle,3.59,157174102X,9781570000000.0,en-GB,275,68,6,10/01/1998,Hampton Roads Publishing Company
2501,The Time Machine,H.G. Wells/Melvin Burgess,3.89,439436540,9780440000000.0,eng,123,284,35,03/01/2004,Scholastic Paperbacks
2504,The Complete Short Stories,H.G. Wells/John R. Hammond,4.14,1842124021,9781840000000.0,eng,864,875,33,05/01/2001,Orion Publishing
2506,Selected Stories,H.G. Wells/Ursula K. Le Guin,3.93,812970756,9780810000000.0,en-US,432,80,11,7/13/2004,Modern Library
2508,Tono-Bungay,H.G. Wells/Edward Mendelson/Patrick Parrinder,3.42,141441119,9780140000000.0,eng,414,856,111,6/28/2005,Penguin Classics
2519,The Name of the Rose (Everyman's Library (Cloth)),Umberto Eco,4.12,307264890,9780310000000.0,en-US,560,1338,113,9/26/2006,Everyman's Library
2520,In the Name of Jesus: Reflections on Christian Leadership,Henri J.M. Nouwen,4.34,824512596,9780820000000.0,en-US,120,8228,410,10/01/1992,Crossroad
2521,Blood Done Sign My Name: A True Story,Timothy B. Tyson,4.15,1400083117,9781400000000.0,eng,368,2594,403,05/03/2005,Broadway Books
